Date,Close
07/06/1999,1.6003
08/06/1999,1.605
09/06/1999,1.6032
10/06/1999,1.6055
11/06/1999,1.6178
14/06/1999,1.607
15/06/1999,1.5929
16/06/1999,1.5884
17/06/1999,1.5928
18/06/1999,1.5963
21/06/1999,1.5919
22/06/1999,1.5899
23/06/1999,1.5806
24/06/1999,1.5886
25/06/1999,1.5874
28/06/1999,1.5823
29/06/1999,1.5747
30/06/1999,1.5781
01/07/1999,1.5731
02/07/1999,1.5793
05/07/1999,1.5695
06/07/1999,1.5621
07/07/1999,1.5619
08/07/1999,1.5589
09/07/1999,1.5479
12/07/1999,1.5578
13/07/1999,1.5575
14/07/1999,1.5637
15/07/1999,1.5656
16/07/1999,1.5627
19/07/1999,1.5809
20/07/1999,1.569
21/07/1999,1.5779
22/07/1999,1.5847
23/07/1999,1.5781
26/07/1999,1.5901
27/07/1999,1.5904
28/07/1999,1.5977
29/07/1999,1.6178
30/07/1999,1.6224
02/08/1999,1.6175
03/08/1999,1.6203
04/08/1999,1.6223
05/08/1999,1.6129
06/08/1999,1.6112
09/08/1999,1.6064
10/08/1999,1.6147
11/08/1999,1.6107
12/08/1999,1.6123
13/08/1999,1.6057
16/08/1999,1.6013
17/08/1999,1.6038
18/08/1999,1.6026
19/08/1999,1.6184
20/08/1999,1.6146
23/08/1999,1.6021
24/08/1999,1.5943
25/08/1999,1.5852
26/08/1999,1.5881
27/08/1999,1.5879
30/08/1999,1.5893
31/08/1999,1.6065
01/09/1999,1.6062
02/09/1999,1.606
03/09/1999,1.6035
06/09/1999,1.606
07/09/1999,1.605
08/09/1999,1.6193
09/09/1999,1.6349
10/09/1999,1.6185
13/09/1999,1.6083
14/09/1999,1.6077
15/09/1999,1.6147
16/09/1999,1.6234
17/09/1999,1.6231
20/09/1999,1.6207
21/09/1999,1.631
22/09/1999,1.628
23/09/1999,1.64
24/09/1999,1.6432
27/09/1999,1.6472
28/09/1999,1.6502
29/09/1999,1.6439
30/09/1999,1.6463
01/10/1999,1.6543
04/10/1999,1.656
05/10/1999,1.6578
06/10/1999,1.6563
07/10/1999,1.6522
08/10/1999,1.6505
11/10/1999,1.6525
12/10/1999,1.6571
13/10/1999,1.6553
14/10/1999,1.6643
15/10/1999,1.671
18/10/1999,1.6686
19/10/1999,1.6724
20/10/1999,1.6632
21/10/1999,1.6767
22/10/1999,1.6569
25/10/1999,1.6633
26/10/1999,1.6531
27/10/1999,1.6443
28/10/1999,1.6382
29/10/1999,1.6447
01/11/1999,1.6419
02/11/1999,1.646
03/11/1999,1.643
04/11/1999,1.6214
05/11/1999,1.6197
08/11/1999,1.6195
09/11/1999,1.623
10/11/1999,1.6272
11/11/1999,1.6245
12/11/1999,1.6158
15/11/1999,1.6212
16/11/1999,1.6185
17/11/1999,1.6251
18/11/1999,1.6157
19/11/1999,1.6207
22/11/1999,1.6201
23/11/1999,1.6233
24/11/1999,1.609
25/11/1999,1.613
26/11/1999,1.6072
29/11/1999,1.6056
30/11/1999,1.5989
01/12/1999,1.6011
02/12/1999,1.6003
03/12/1999,1.6011
06/12/1999,1.6192
07/12/1999,1.6246
08/12/1999,1.628
09/12/1999,1.6247
10/12/1999,1.6208
13/12/1999,1.6242
14/12/1999,1.6117
15/12/1999,1.6046
16/12/1999,1.6102
17/12/1999,1.6043
20/12/1999,1.6052
21/12/1999,1.6117
22/12/1999,1.6076
23/12/1999,1.6143
24/12/1999,1.6175
27/12/1999,1.6175
28/12/1999,1.6153
29/12/1999,1.6191
30/12/1999,1.6173
31/12/1999,1.6189
03/01/2000,1.6393
04/01/2000,1.6371
05/01/2000,1.6419
06/01/2000,1.6476
07/01/2000,1.6385
10/01/2000,1.6367
11/01/2000,1.648
12/01/2000,1.648
13/01/2000,1.6463
14/01/2000,1.6344
17/01/2000,1.6325
18/01/2000,1.6361
19/01/2000,1.6433
20/01/2000,1.6538
21/01/2000,1.6494
24/01/2000,1.65
25/01/2000,1.6444
26/01/2000,1.6383
27/01/2000,1.6385
28/01/2000,1.621
31/01/2000,1.6157
01/02/2000,1.615
02/02/2000,1.607
03/02/2000,1.5955
04/02/2000,1.5893
07/02/2000,1.5961
08/02/2000,1.6108
09/02/2000,1.6142
10/02/2000,1.6088
11/02/2000,1.5941
14/02/2000,1.5881
15/02/2000,1.5954
16/02/2000,1.6071
17/02/2000,1.6082
18/02/2000,1.5989
21/02/2000,1.6
22/02/2000,1.6121
23/02/2000,1.6029
24/02/2000,1.6011
25/02/2000,1.5937
28/02/2000,1.5943
29/02/2000,1.5795
01/03/2000,1.5865
02/03/2000,1.5771
03/03/2000,1.5798
06/03/2000,1.5744
07/03/2000,1.5776
08/03/2000,1.581
09/03/2000,1.5813
10/03/2000,1.5767
13/03/2000,1.5783
14/03/2000,1.5768
15/03/2000,1.573
16/03/2000,1.5757
17/03/2000,1.5728
20/03/2000,1.5695
21/03/2000,1.5732
22/03/2000,1.5769
23/03/2000,1.5866
24/03/2000,1.5928
27/03/2000,1.587
28/03/2000,1.5889
29/03/2000,1.5956
30/03/2000,1.5963
31/03/2000,1.5935
03/04/2000,1.5981
04/04/2000,1.5964
05/04/2000,1.5838
06/04/2000,1.581
07/04/2000,1.5805
10/04/2000,1.5844
11/04/2000,1.5864
12/04/2000,1.5863
13/04/2000,1.5885
14/04/2000,1.5877
17/04/2000,1.5833
18/04/2000,1.5783
19/04/2000,1.5789
20/04/2000,1.58
21/04/2000,1.58
24/04/2000,1.5795
25/04/2000,1.5804
26/04/2000,1.5765
27/04/2000,1.5759
28/04/2000,1.5522
01/05/2000,1.5526
02/05/2000,1.5592
03/05/2000,1.562
04/05/2000,1.5402
05/05/2000,1.5271
08/05/2000,1.5322
09/05/2000,1.5331
10/05/2000,1.5117
11/05/2000,1.5025
12/05/2000,1.514
15/05/2000,1.5069
16/05/2000,1.4951
17/05/2000,1.4927
18/05/2000,1.4818
19/05/2000,1.4849
22/05/2000,1.4921
23/05/2000,1.4764
24/05/2000,1.4764
25/05/2000,1.4707
26/05/2000,1.4853
29/05/2000,1.4918
30/05/2000,1.4963
31/05/2000,1.4977
01/06/2000,1.49
02/06/2000,1.5056
05/06/2000,1.5194
06/06/2000,1.5292
07/06/2000,1.5219
08/06/2000,1.5118
09/06/2000,1.5092
12/06/2000,1.5121
13/06/2000,1.5089
14/06/2000,1.5002
15/06/2000,1.5125
16/06/2000,1.515
19/06/2000,1.5132
20/06/2000,1.5188
21/06/2000,1.4989
22/06/2000,1.5144
23/06/2000,1.5037
26/06/2000,1.499
27/06/2000,1.5066
28/06/2000,1.5112
29/06/2000,1.5192
30/06/2000,1.5165
03/07/2000,1.5133
04/07/2000,1.5155
05/07/2000,1.5091
06/07/2000,1.5072
07/07/2000,1.5128
10/07/2000,1.5117
11/07/2000,1.5162
12/07/2000,1.5066
13/07/2000,1.5018
14/07/2000,1.4981
17/07/2000,1.4945
18/07/2000,1.4975
19/07/2000,1.4968
20/07/2000,1.5129
21/07/2000,1.519
24/07/2000,1.5154
25/07/2000,1.517
26/07/2000,1.5152
27/07/2000,1.5135
28/07/2000,1.5052
31/07/2000,1.4996
01/08/2000,1.492
02/08/2000,1.4921
03/08/2000,1.4947
04/08/2000,1.5025
07/08/2000,1.511
08/08/2000,1.5046
09/08/2000,1.5012
10/08/2000,1.497
11/08/2000,1.5029
14/08/2000,1.5039
15/08/2000,1.5137
16/08/2000,1.5009
17/08/2000,1.4996
18/08/2000,1.4894
21/08/2000,1.4874
22/08/2000,1.4841
23/08/2000,1.4867
24/08/2000,1.482
25/08/2000,1.4712
28/08/2000,1.4707
29/08/2000,1.4565
30/08/2000,1.4585
31/08/2000,1.4506
01/09/2000,1.4606
04/09/2000,1.4585
05/09/2000,1.4539
06/09/2000,1.4389
07/09/2000,1.4382
08/09/2000,1.4208
11/09/2000,1.4084
12/09/2000,1.4067
13/09/2000,1.4091
14/09/2000,1.4065
15/09/2000,1.3992
18/09/2000,1.4058
19/09/2000,1.41
20/09/2000,1.4096
21/09/2000,1.4362
22/09/2000,1.4588
25/09/2000,1.4504
26/09/2000,1.4624
27/09/2000,1.4636
28/09/2000,1.4635
29/09/2000,1.4651
02/10/2000,1.4688
03/10/2000,1.4574
04/10/2000,1.4596
05/10/2000,1.4465
06/10/2000,1.4445
09/10/2000,1.447
10/10/2000,1.453
11/10/2000,1.4606
12/10/2000,1.4705
13/10/2000,1.4521
16/10/2000,1.4473
17/10/2000,1.4494
18/10/2000,1.443
19/10/2000,1.4452
20/10/2000,1.45
23/10/2000,1.4528
24/10/2000,1.45
25/10/2000,1.4352
26/10/2000,1.4343
27/10/2000,1.4537
30/10/2000,1.4521
31/10/2000,1.4492
01/11/2000,1.4494
02/11/2000,1.4465
03/11/2000,1.4505
06/11/2000,1.4291
07/11/2000,1.4345
08/11/2000,1.4228
09/11/2000,1.432
10/11/2000,1.4275
13/11/2000,1.4393
14/11/2000,1.4295
15/11/2000,1.4265
16/11/2000,1.4236
17/11/2000,1.423
20/11/2000,1.4231
21/11/2000,1.4175
22/11/2000,1.4105
23/11/2000,1.3985
24/11/2000,1.4
27/11/2000,1.4185
28/11/2000,1.4183
29/11/2000,1.4235
30/11/2000,1.425
01/12/2000,1.438
04/12/2000,1.4536
05/12/2000,1.4343
06/12/2000,1.4421
07/12/2000,1.443
08/12/2000,1.4454
11/12/2000,1.4574
12/12/2000,1.4498
13/12/2000,1.4541
14/12/2000,1.4714
15/12/2000,1.4752
18/12/2000,1.4733
19/12/2000,1.4673
20/12/2000,1.4773
21/12/2000,1.4722
22/12/2000,1.4769
25/12/2000,1.4769
26/12/2000,1.4841
27/12/2000,1.4942
28/12/2000,1.4924
29/12/2000,1.4929
01/01/2001,1.629
02/01/2001,1.4989
03/01/2001,1.4914
04/01/2001,1.5005
05/01/2001,1.503
08/01/2001,1.4978
09/01/2001,1.491
10/01/2001,1.49
11/01/2001,1.495
12/01/2001,1.4788
15/01/2001,1.4775
16/01/2001,1.4704
17/01/2001,1.475
18/01/2001,1.473
19/01/2001,1.4642
22/01/2001,1.4651
23/01/2001,1.4699
24/01/2001,1.459
25/01/2001,1.4602
26/01/2001,1.4597
29/01/2001,1.4591
30/01/2001,1.4627
31/01/2001,1.464
01/02/2001,1.4791
02/02/2001,1.4668
05/02/2001,1.4755
06/02/2001,1.4587
07/02/2001,1.4555
08/02/2001,1.4443
09/02/2001,1.4467
12/02/2001,1.4518
13/02/2001,1.4524
14/02/2001,1.4572
15/02/2001,1.4488
16/02/2001,1.4498
19/02/2001,1.445
20/02/2001,1.4464
21/02/2001,1.4427
22/02/2001,1.4452
23/02/2001,1.4541
26/02/2001,1.4444
27/02/2001,1.4435
28/02/2001,1.4459
01/03/2001,1.4572
02/03/2001,1.4702
05/03/2001,1.4676
06/03/2001,1.4672
07/03/2001,1.4608
08/03/2001,1.4692
09/03/2001,1.4673
12/03/2001,1.4634
13/03/2001,1.4492
14/03/2001,1.4455
15/03/2001,1.4391
16/03/2001,1.4281
19/03/2001,1.4323
20/03/2001,1.4327
21/03/2001,1.4306
22/03/2001,1.4204
23/03/2001,1.4265
26/03/2001,1.4348
27/03/2001,1.4323
28/03/2001,1.4367
29/03/2001,1.437
30/03/2001,1.4174
02/04/2001,1.4168
03/04/2001,1.4329
04/04/2001,1.4341
05/04/2001,1.428
06/04/2001,1.4372
09/04/2001,1.4463
10/04/2001,1.4337
11/04/2001,1.4365
12/04/2001,1.439
13/04/2001,1.438
16/04/2001,1.4347
17/04/2001,1.4297
18/04/2001,1.4269
19/04/2001,1.444
20/04/2001,1.442
23/04/2001,1.4395
24/04/2001,1.436
25/04/2001,1.4402
26/04/2001,1.4411
27/04/2001,1.4334
30/04/2001,1.4308
01/05/2001,1.4343
02/05/2001,1.4329
03/05/2001,1.4355
04/05/2001,1.4385
07/05/2001,1.4385
08/05/2001,1.426
09/05/2001,1.4216
10/05/2001,1.4233
11/05/2001,1.4201
14/05/2001,1.4196
15/05/2001,1.424
16/05/2001,1.4307
17/05/2001,1.431
18/05/2001,1.4395
21/05/2001,1.4391
22/05/2001,1.4271
23/05/2001,1.4185
24/05/2001,1.4087
25/05/2001,1.422
28/05/2001,1.421
29/05/2001,1.4227
30/05/2001,1.4272
31/05/2001,1.4251
01/06/2001,1.418
04/06/2001,1.4146
05/06/2001,1.411
06/06/2001,1.3911
07/06/2001,1.3902
08/06/2001,1.3813
11/06/2001,1.3745
12/06/2001,1.3733
13/06/2001,1.3907
14/06/2001,1.4019
15/06/2001,1.4045
18/06/2001,1.4045
19/06/2001,1.4001
20/06/2001,1.3989
21/06/2001,1.4167
22/06/2001,1.4116
25/06/2001,1.4139
26/06/2001,1.4153
27/06/2001,1.4165
28/06/2001,1.4086
29/06/2001,1.4134
02/07/2001,1.4161
03/07/2001,1.4062
04/07/2001,1.407
05/07/2001,1.4004
06/07/2001,1.4123
09/07/2001,1.4083
10/07/2001,1.411
11/07/2001,1.4082
12/07/2001,1.4076
13/07/2001,1.402
16/07/2001,1.4011
17/07/2001,1.3994
18/07/2001,1.4173
19/07/2001,1.4281
20/07/2001,1.4311
23/07/2001,1.4191
24/07/2001,1.4236
25/07/2001,1.4276
26/07/2001,1.4284
27/07/2001,1.4243
30/07/2001,1.4269
31/07/2001,1.4255
01/08/2001,1.4344
02/08/2001,1.4316
03/08/2001,1.4289
06/08/2001,1.4201
07/08/2001,1.4171
08/08/2001,1.4163
09/08/2001,1.4261
10/08/2001,1.4239
13/08/2001,1.4219
14/08/2001,1.4285
15/08/2001,1.44
16/08/2001,1.4478
17/08/2001,1.4466
20/08/2001,1.4443
21/08/2001,1.4496
22/08/2001,1.449
23/08/2001,1.4476
24/08/2001,1.4435
27/08/2001,1.4449
28/08/2001,1.451
29/08/2001,1.4524
30/08/2001,1.4589
31/08/2001,1.4545
03/09/2001,1.455
04/09/2001,1.4422
05/09/2001,1.4579
06/09/2001,1.4558
07/09/2001,1.4612
10/09/2001,1.4584
11/09/2001,1.476
12/09/2001,1.468
13/09/2001,1.4706
14/09/2001,1.4714
17/09/2001,1.4663
18/09/2001,1.4686
19/09/2001,1.4694
20/09/2001,1.4653
21/09/2001,1.4557
24/09/2001,1.4628
25/09/2001,1.4701
26/09/2001,1.4749
27/09/2001,1.4739
28/09/2001,1.4724
01/10/2001,1.4781
02/10/2001,1.4692
03/10/2001,1.4748
04/10/2001,1.4763
05/10/2001,1.4803
08/10/2001,1.475
09/10/2001,1.459
10/10/2001,1.451
11/10/2001,1.4446
12/10/2001,1.4504
15/10/2001,1.4484
16/10/2001,1.4477
17/10/2001,1.4472
18/10/2001,1.4456
19/10/2001,1.4352
22/10/2001,1.4247
23/10/2001,1.425
24/10/2001,1.4282
25/10/2001,1.4289
26/10/2001,1.4373
29/10/2001,1.4525
30/10/2001,1.4529
31/10/2001,1.4552
01/11/2001,1.4623
02/11/2001,1.4615
05/11/2001,1.4596
06/11/2001,1.4603
07/11/2001,1.4624
08/11/2001,1.4537
09/11/2001,1.4571
12/11/2001,1.4575
13/11/2001,1.4432
14/11/2001,1.4415
15/11/2001,1.4322
16/11/2001,1.4281
19/11/2001,1.4135
20/11/2001,1.4193
21/11/2001,1.4153
22/11/2001,1.4125
23/11/2001,1.4107
26/11/2001,1.4114
27/11/2001,1.4145
28/11/2001,1.4252
29/11/2001,1.427
30/11/2001,1.4239
03/12/2001,1.4253
04/12/2001,1.4213
05/12/2001,1.4155
06/12/2001,1.4282
07/12/2001,1.4332
10/12/2001,1.4333
11/12/2001,1.4375
12/12/2001,1.4469
13/12/2001,1.4421
14/12/2001,1.4546
17/12/2001,1.4596
18/12/2001,1.4566
19/12/2001,1.45
20/12/2001,1.4482
21/12/2001,1.4375
24/12/2001,1.4429
25/12/2001,1.4445
26/12/2001,1.4541
27/12/2001,1.4507
28/12/2001,1.4503
31/12/2001,1.455
01/01/2002,1.455
02/01/2002,1.4449
03/01/2002,1.4373
04/01/2002,1.4463
07/01/2002,1.439
08/01/2002,1.4392
09/01/2002,1.4371
10/01/2002,1.4414
11/01/2002,1.4471
14/01/2002,1.4496
15/01/2002,1.44
16/01/2002,1.4367
17/01/2002,1.4362
18/01/2002,1.4383
21/01/2002,1.4355
22/01/2002,1.4293
23/01/2002,1.4237
24/01/2002,1.4222
25/01/2002,1.4085
28/01/2002,1.4078
29/01/2002,1.4129
30/01/2002,1.4139
31/01/2002,1.4102
01/02/2002,1.4163
04/02/2002,1.422
05/02/2002,1.415
06/02/2002,1.4129
07/02/2002,1.4138
08/02/2002,1.4151
11/02/2002,1.422
12/02/2002,1.4338
13/02/2002,1.4287
14/02/2002,1.4307
15/02/2002,1.4317
18/02/2002,1.4285
19/02/2002,1.432
20/02/2002,1.4281
21/02/2002,1.4247
22/02/2002,1.4326
25/02/2002,1.425
26/02/2002,1.4163
27/02/2002,1.4195
28/02/2002,1.4171
01/03/2002,1.4186
04/03/2002,1.4226
05/03/2002,1.4237
06/03/2002,1.4224
07/03/2002,1.4282
08/03/2002,1.4201
11/03/2002,1.42
12/03/2002,1.4157
13/03/2002,1.4158
14/03/2002,1.4209
15/03/2002,1.424
18/03/2002,1.4266
19/03/2002,1.4244
20/03/2002,1.428
21/03/2002,1.4253
22/03/2002,1.4254
25/03/2002,1.4257
26/03/2002,1.4266
27/03/2002,1.4248
28/03/2002,1.4254
29/03/2002,1.4254
01/04/2002,1.4412
02/04/2002,1.4365
03/04/2002,1.4359
04/04/2002,1.4339
05/04/2002,1.433
08/04/2002,1.4307
09/04/2002,1.436
10/04/2002,1.4366
11/04/2002,1.4388
12/04/2002,1.4365
15/04/2002,1.4383
16/04/2002,1.4391
17/04/2002,1.4443
18/04/2002,1.4486
19/04/2002,1.4483
22/04/2002,1.4498
23/04/2002,1.4471
24/04/2002,1.4482
25/04/2002,1.4547
26/04/2002,1.4573
29/04/2002,1.4591
30/04/2002,1.4575
01/05/2002,1.4631
02/05/2002,1.4631
03/05/2002,1.4676
06/05/2002,1.4682
07/05/2002,1.4677
08/05/2002,1.4556
09/05/2002,1.459
10/05/2002,1.4625
13/05/2002,1.4572
14/05/2002,1.4491
15/05/2002,1.46
16/05/2002,1.4567
17/05/2002,1.459
20/05/2002,1.4596
21/05/2002,1.4594
22/05/2002,1.4587
23/05/2002,1.4542
24/05/2002,1.4574
27/05/2002,1.4568
28/05/2002,1.4594
29/05/2002,1.4623
30/05/2002,1.4652
31/05/2002,1.4659
03/06/2002,1.4623
04/06/2002,1.4599
05/06/2002,1.4592
06/06/2002,1.4598
07/06/2002,1.4596
10/06/2002,1.4595
11/06/2002,1.4719
12/06/2002,1.4707
13/06/2002,1.4717
14/06/2002,1.475
17/06/2002,1.4791
18/06/2002,1.4913
19/06/2002,1.4909
20/06/2002,1.4986
21/06/2002,1.4961
24/06/2002,1.4961
25/06/2002,1.505
26/06/2002,1.5284
27/06/2002,1.5274
28/06/2002,1.5315
01/07/2002,1.5304
02/07/2002,1.5326
03/07/2002,1.5242
04/07/2002,1.5255
05/07/2002,1.5222
08/07/2002,1.5373
09/07/2002,1.5487
10/07/2002,1.5466
11/07/2002,1.5574
12/07/2002,1.5509
15/07/2002,1.571
16/07/2002,1.5708
17/07/2002,1.572
18/07/2002,1.5716
19/07/2002,1.5783
22/07/2002,1.5768
23/07/2002,1.5572
24/07/2002,1.5758
25/07/2002,1.5823
26/07/2002,1.5655
29/07/2002,1.561
30/07/2002,1.5725
31/07/2002,1.5623
01/08/2002,1.5592
02/08/2002,1.569
05/08/2002,1.5611
06/08/2002,1.5363
07/08/2002,1.5377
08/08/2002,1.5297
09/08/2002,1.5238
12/08/2002,1.5313
13/08/2002,1.5337
14/08/2002,1.5371
15/08/2002,1.535
16/08/2002,1.5368
19/08/2002,1.5263
20/08/2002,1.5287
21/08/2002,1.5317
22/08/2002,1.5214
23/08/2002,1.5187
26/08/2002,1.5216
27/08/2002,1.535
28/08/2002,1.5357
29/08/2002,1.5481
30/08/2002,1.5481
02/09/2002,1.5495
03/09/2002,1.5628
04/09/2002,1.5643
05/09/2002,1.5676
06/09/2002,1.5577
09/09/2002,1.5555
10/09/2002,1.5552
11/09/2002,1.5529
12/09/2002,1.5602
13/09/2002,1.5525
16/09/2002,1.5434
17/09/2002,1.5382
18/09/2002,1.5489
19/09/2002,1.5552
20/09/2002,1.5537
23/09/2002,1.5506
24/09/2002,1.559
25/09/2002,1.5585
26/09/2002,1.5578
27/09/2002,1.5602
30/09/2002,1.5695
01/10/2002,1.5663
02/10/2002,1.5669
03/10/2002,1.5689
04/10/2002,1.5662
07/10/2002,1.5643
08/10/2002,1.5536
09/10/2002,1.5653
10/10/2002,1.5645
11/10/2002,1.5609
14/10/2002,1.5575
15/10/2002,1.5515
16/10/2002,1.5539
17/10/2002,1.5519
18/10/2002,1.5458
21/10/2002,1.5435
22/10/2002,1.5475
23/10/2002,1.5475
24/10/2002,1.5519
25/10/2002,1.5509
28/10/2002,1.5592
29/10/2002,1.5586
30/10/2002,1.5577
31/10/2002,1.5641
01/11/2002,1.5639
04/11/2002,1.5562
05/11/2002,1.5625
06/11/2002,1.5643
07/11/2002,1.5809
08/11/2002,1.5899
11/11/2002,1.586
12/11/2002,1.5887
13/11/2002,1.5853
14/11/2002,1.5809
15/11/2002,1.5802
18/11/2002,1.5811
19/11/2002,1.5799
20/11/2002,1.573
21/11/2002,1.5789
22/11/2002,1.579
25/11/2002,1.5637
26/11/2002,1.5511
27/11/2002,1.5465
28/11/2002,1.5537
29/11/2002,1.5556
02/12/2002,1.5582
03/12/2002,1.559
04/12/2002,1.5685
05/12/2002,1.571
06/12/2002,1.5751
09/12/2002,1.5779
10/12/2002,1.572
11/12/2002,1.5769
12/12/2002,1.5818
13/12/2002,1.5897
16/12/2002,1.5919
17/12/2002,1.5984
18/12/2002,1.6007
19/12/2002,1.6036
20/12/2002,1.6033
23/12/2002,1.592
24/12/2002,1.5956
25/12/2002,1.5955
26/12/2002,1.6
27/12/2002,1.6035
30/12/2002,1.6053
31/12/2002,1.6106
01/01/2003,1.6106
02/01/2003,1.5931
03/01/2003,1.6075
06/01/2003,1.6083
07/01/2003,1.6042
08/01/2003,1.6118
09/01/2003,1.6059
10/01/2003,1.6094
13/01/2003,1.6004
14/01/2003,1.6059
15/01/2003,1.604
16/01/2003,1.6117
17/01/2003,1.6169
20/01/2003,1.609
21/01/2003,1.6156
22/01/2003,1.6175
23/01/2003,1.6219
24/01/2003,1.6342
27/01/2003,1.6364
28/01/2003,1.6393
29/01/2003,1.6468
30/01/2003,1.6527
31/01/2003,1.647
03/02/2003,1.6413
04/02/2003,1.6487
05/02/2003,1.644
06/02/2003,1.6371
07/02/2003,1.632
10/02/2003,1.6281
11/02/2003,1.6181
12/02/2003,1.616
13/02/2003,1.6208
14/02/2003,1.6108
17/02/2003,1.5995
18/02/2003,1.5916
19/02/2003,1.5971
20/02/2003,1.5938
21/02/2003,1.5795
24/02/2003,1.5852
25/02/2003,1.5743
26/02/2003,1.5795
27/02/2003,1.5804
28/02/2003,1.5739
03/03/2003,1.5784
04/03/2003,1.5811
05/03/2003,1.6024
06/03/2003,1.6023
07/03/2003,1.601
10/03/2003,1.6
11/03/2003,1.6058
12/03/2003,1.6118
13/03/2003,1.6011
14/03/2003,1.5838
17/03/2003,1.571
18/03/2003,1.5665
19/03/2003,1.5635
20/03/2003,1.5647
21/03/2003,1.564
24/03/2003,1.5743
25/03/2003,1.5718
26/03/2003,1.5744
27/03/2003,1.5647
28/03/2003,1.5752
31/03/2003,1.582
01/04/2003,1.5778
02/04/2003,1.5665
03/04/2003,1.57
04/04/2003,1.5611
07/04/2003,1.5514
08/04/2003,1.555
09/04/2003,1.5628
10/04/2003,1.5716
11/04/2003,1.5713
14/04/2003,1.5734
15/04/2003,1.5716
16/04/2003,1.5804
17/04/2003,1.5713
18/04/2003,1.5735
21/04/2003,1.562
22/04/2003,1.5775
23/04/2003,1.587
24/04/2003,1.5935
25/04/2003,1.5885
28/04/2003,1.5888
29/04/2003,1.5945
30/04/2003,1.599
01/05/2003,1.6093
02/05/2003,1.604
05/05/2003,1.607
06/05/2003,1.6136
07/05/2003,1.596
08/05/2003,1.6003
09/05/2003,1.6046
12/05/2003,1.61
13/05/2003,1.6086
14/05/2003,1.6078
15/05/2003,1.6211
16/05/2003,1.6235
19/05/2003,1.6328
20/05/2003,1.6407
21/05/2003,1.6367
22/05/2003,1.6363
23/05/2003,1.6371
26/05/2003,1.6395
27/05/2003,1.6387
28/05/2003,1.6375
29/05/2003,1.6522
30/05/2003,1.6385
02/06/2003,1.638
03/06/2003,1.6283
04/06/2003,1.633
05/06/2003,1.66
06/06/2003,1.6603
09/06/2003,1.6457
10/06/2003,1.6515
11/06/2003,1.6672
12/06/2003,1.6687
13/06/2003,1.6723
16/06/2003,1.6782
17/06/2003,1.685
18/06/2003,1.6793
19/06/2003,1.6785
20/06/2003,1.6603
23/06/2003,1.6685
24/06/2003,1.6633
25/06/2003,1.6728
26/06/2003,1.6616
27/06/2003,1.649
30/06/2003,1.6555
01/07/2003,1.6632
02/07/2003,1.6644
03/07/2003,1.6704
04/07/2003,1.6667
07/07/2003,1.6485
08/07/2003,1.6346
09/07/2003,1.6347
