Date,Close,High,Low
14/05/2004,1.2964,1.3062,1.2938
17/05/2004,1.278,1.2966,1.2703
18/05/2004,1.2843,1.285,1.2747
19/05/2004,1.2785,1.2849,1.2752
20/05/2004,1.286,1.2915,1.2769
21/05/2004,1.28,1.286,1.2722
24/05/2004,1.2774,1.297,1.2764
25/05/2004,1.2713,1.2807,1.2666
26/05/2004,1.2706,1.2737,1.2655
27/05/2004,1.244,1.2734,1.2436
28/05/2004,1.2518,1.2548,1.243
31/05/2004,1.254,1.2548,1.2493
01/06/2004,1.248,1.2569,1.2456
02/06/2004,1.2495,1.2512,1.241
03/06/2004,1.251,1.2534,1.2459
04/06/2004,1.2386,1.2573,1.2379
07/06/2004,1.2379,1.2384,1.2348
08/06/2004,1.238,1.2425,1.2325
09/06/2004,1.2555,1.2563,1.2375
10/06/2004,1.2453,1.2571,1.2432
11/06/2004,1.259,1.2594,1.2448
14/06/2004,1.2557,1.2661,1.2547
15/06/2004,1.2488,1.2624,1.2477
16/06/2004,1.2686,1.2703,1.2478
17/06/2004,1.251,1.2685,1.2501
18/06/2004,1.245,1.2624,1.2425
21/06/2004,1.2465,1.2495,1.2431
22/06/2004,1.2514,1.2539,1.2455
23/06/2004,1.2535,1.2566,1.2435
24/06/2004,1.244,1.2567,1.2394
25/06/2004,1.2505,1.2526,1.2429
28/06/2004,1.248,1.2551,1.2438
29/06/2004,1.2663,1.2675,1.2489
30/06/2004,1.2506,1.2668,1.2484
01/07/2004,1.2485,1.2564,1.2478
02/07/2004,1.2312,1.2511,1.23
05/07/2004,1.2366,1.2376,1.2271
06/07/2004,1.2348,1.2387,1.2312
07/07/2004,1.228,1.2368,1.2259
08/07/2004,1.2244,1.2306,1.2238
09/07/2004,1.223,1.2291,1.2222
12/07/2004,1.2248,1.226,1.2209
13/07/2004,1.2362,1.2388,1.2247
14/07/2004,1.2283,1.237,1.2259
15/07/2004,1.2392,1.2405,1.2289
16/07/2004,1.2244,1.2389,1.2236
19/07/2004,1.229,1.2311,1.2241
20/07/2004,1.2443,1.2469,1.227
21/07/2004,1.2525,1.2577,1.2313
22/07/2004,1.2498,1.2531,1.2441
23/07/2004,1.2674,1.2682,1.2479
26/07/2004,1.2635,1.2677,1.2595
27/07/2004,1.2755,1.2773,1.2605
28/07/2004,1.275,1.2793,1.2722
29/07/2004,1.2813,1.284,1.2716
30/07/2004,1.2821,1.283,1.2693
02/08/2004,1.2783,1.2791,1.2691
03/08/2004,1.278,1.2829,1.2758
04/08/2004,1.277,1.2857,1.274
05/08/2004,1.2755,1.2797,1.2735
06/08/2004,1.2513,1.2771,1.2496
09/08/2004,1.2534,1.2569,1.2499
10/08/2004,1.2617,1.2627,1.2496
11/08/2004,1.262,1.2645,1.2592
12/08/2004,1.2552,1.2616,1.2514
13/08/2004,1.2387,1.2626,1.238
16/08/2004,1.241,1.2452,1.2379
17/08/2004,1.2449,1.2476,1.238
18/08/2004,1.2455,1.2511,1.2424
19/08/2004,1.2429,1.2455,1.2403
20/08/2004,1.2517,1.2536,1.2408
23/08/2004,1.2694,1.271,1.2511
24/08/2004,1.2725,1.2752,1.2669
25/08/2004,1.273,1.2763,1.2701
26/08/2004,1.2724,1.278,1.2712
27/08/2004,1.282,1.2846,1.2698
30/08/2004,1.279,1.2857,1.2761
31/08/2004,1.2665,1.28,1.2637
01/09/2004,1.26,1.2673,1.2562
02/09/2004,1.2621,1.2632,1.2584
03/09/2004,1.2693,1.2721,1.2578
06/09/2004,1.271,1.2719,1.2698
07/09/2004,1.2675,1.272,1.2663
08/09/2004,1.2602,1.2789,1.2598
09/09/2004,1.2638,1.2661,1.2592
10/09/2004,1.2572,1.2626,1.2523
13/09/2004,1.2588,1.2618,1.2555
14/09/2004,1.259,1.264,1.2549
15/09/2004,1.2703,1.2713,1.257
16/09/2004,1.2685,1.2744,1.2656
17/09/2004,1.2695,1.2722,1.2663
20/09/2004,1.2728,1.2777,1.2689
21/09/2004,1.254,1.2733,1.2526
22/09/2004,1.261,1.2652,1.2535
23/09/2004,1.2619,1.2626,1.2546
24/09/2004,1.2627,1.2653,1.2514
27/09/2004,1.262,1.2646,1.2585
28/09/2004,1.2589,1.2627,1.256
29/09/2004,1.2595,1.2638,1.2574
30/09/2004,1.2456,1.2611,1.245
01/10/2004,1.2505,1.2519,1.2453
04/10/2004,1.2646,1.2676,1.2511
05/10/2004,1.2608,1.2664,1.2603
06/10/2004,1.2663,1.2682,1.2614
07/10/2004,1.2636,1.266,1.2614
08/10/2004,1.2491,1.2643,1.2473
11/10/2004,1.252,1.2522,1.2484
12/10/2004,1.2572,1.2605,1.2501
13/10/2004,1.2532,1.2661,1.2505
14/10/2004,1.244,1.2546,1.2431
15/10/2004,1.2325,1.2452,1.2319
18/10/2004,1.2305,1.2352,1.2272
19/10/2004,1.2288,1.2366,1.2285
20/10/2004,1.2215,1.2309,1.2172
21/10/2004,1.2173,1.2225,1.215
22/10/2004,1.2149,1.2212,1.2137
25/10/2004,1.1975,1.207,1.1938
26/10/2004,1.2023,1.2052,1.1925
27/10/2004,1.208,1.2087,1.1955
28/10/2004,1.2013,1.214,1.1964
29/10/2004,1.1947,1.205,1.1945
01/11/2004,1.2029,1.205,1.1908
02/11/2004,1.2089,1.2118,1.2005
03/11/2004,1.1942,1.2125,1.193
04/11/2004,1.1885,1.1966,1.1835
05/11/2004,1.1775,1.201,1.1772
08/11/2004,1.182,1.1842,1.1756
09/11/2004,1.1834,1.1852,1.1798
10/11/2004,1.1816,1.1865,1.1695
11/11/2004,1.1765,1.1836,1.1763
12/11/2004,1.1705,1.1822,1.169
15/11/2004,1.1802,1.1819,1.17
16/11/2004,1.1764,1.1813,1.1723
17/11/2004,1.163,1.1764,1.1628
18/11/2004,1.171,1.1735,1.1603
19/11/2004,1.1622,1.1725,1.158
22/11/2004,1.1635,1.1646,1.1595
23/11/2004,1.1585,1.1697,1.1562
24/11/2004,1.147,1.1587,1.1445
25/11/2004,1.1411,1.147,1.1405
26/11/2004,1.1385,1.1491,1.134
29/11/2004,1.1422,1.1473,1.1385
30/11/2004,1.1396,1.1459,1.1325
01/12/2004,1.1418,1.1454,1.1353
02/12/2004,1.1514,1.156,1.1366
03/12/2004,1.1316,1.1532,1.1301
06/12/2004,1.1416,1.143,1.1308
07/12/2004,1.1407,1.1425,1.134
08/12/2004,1.1485,1.1635,1.1404
09/12/2004,1.15,1.1564,1.1469
10/12/2004,1.1601,1.1686,1.15
13/12/2004,1.1525,1.1633,1.152
14/12/2004,1.1541,1.1587,1.1512
15/12/2004,1.1411,1.1584,1.1388
16/12/2004,1.159,1.1622,1.1392
17/12/2004,1.1581,1.162,1.1518
20/12/2004,1.1485,1.1577,1.1458
21/12/2004,1.1536,1.1542,1.148
22/12/2004,1.1526,1.1567,1.1501
23/12/2004,1.1438,1.1537,1.143
24/12/2004,1.1424,1.1455,1.1405
27/12/2004,1.135,1.1451,1.1328
28/12/2004,1.1347,1.1375,1.1317
29/12/2004,1.1354,1.1386,1.1309
30/12/2004,1.1315,1.1387,1.1285
31/12/2004,1.1367,1.144,1.129
03/01/2005,1.1464,1.1565,1.1369
04/01/2005,1.1697,1.1713,1.1445
05/01/2005,1.1696,1.176,1.1645
06/01/2005,1.1748,1.1781,1.1669
07/01/2005,1.1849,1.1889,1.1674
10/01/2005,1.182,1.1854,1.1788
11/01/2005,1.1824,1.1832,1.173
12/01/2005,1.167,1.1842,1.1627
13/01/2005,1.174,1.1744,1.1665
14/01/2005,1.1808,1.1871,1.1713
17/01/2005,1.1824,1.1832,1.177
18/01/2005,1.1857,1.1908,1.1805
19/01/2005,1.1871,1.19,1.1748
20/01/2005,1.1906,1.1924,1.1833
21/01/2005,1.185,1.1969,1.1836
24/01/2005,1.184,1.1872,1.1788
25/01/2005,1.1947,1.1975,1.1805
26/01/2005,1.1847,1.1942,1.1803
27/01/2005,1.1849,1.1883,1.1779
28/01/2005,1.186,1.1925,1.1817
31/01/2005,1.1896,1.1944,1.185
01/02/2005,1.19,1.196,1.1873
02/02/2005,1.1916,1.1965,1.1855
03/02/2005,1.2025,1.2053,1.1925
04/02/2005,1.2105,1.2118,1.1948
07/02/2005,1.2219,1.2262,1.2104
08/02/2005,1.2212,1.2255,1.2183
09/02/2005,1.2177,1.224,1.215
10/02/2005,1.2071,1.2245,1.2038
11/02/2005,1.2099,1.2122,1.2062
14/02/2005,1.1989,1.2093,1.1961
15/02/2005,1.1901,1.202,1.1877
16/02/2005,1.1864,1.1948,1.1834
17/02/2005,1.1838,1.19,1.18
18/02/2005,1.1825,1.1898,1.182
21/02/2005,1.182,1.1857,1.1806
22/02/2005,1.1581,1.1842,1.1576
23/02/2005,1.162,1.1668,1.1567
24/02/2005,1.168,1.172,1.1593
25/02/2005,1.1629,1.174,1.1628
28/02/2005,1.1616,1.1634,1.1578
01/03/2005,1.1655,1.1689,1.1605
02/03/2005,1.1739,1.178,1.1647
03/03/2005,1.1807,1.1828,1.1732
04/03/2005,1.1691,1.187,1.1667
07/03/2005,1.1765,1.1779,1.1683
08/03/2005,1.1617,1.1757,1.1584
09/03/2005,1.1574,1.1648,1.1554
10/03/2005,1.1532,1.161,1.1515
11/03/2005,1.1505,1.157,1.1483
14/03/2005,1.1598,1.1641,1.1485
15/03/2005,1.1643,1.1675,1.1565
16/03/2005,1.1531,1.1665,1.1503
17/03/2005,1.1573,1.1598,1.1513
18/03/2005,1.165,1.1689,1.1567
21/03/2005,1.1774,1.181,1.1642
22/03/2005,1.188,1.192,1.1746
23/03/2005,1.197,1.199,1.1878
24/03/2005,1.201,1.2003,1.1917
25/03/2005,1.1998,1.2035,1.1987
28/03/2005,1.205,1.2085,1.1999
29/03/2005,1.2024,1.2055,1.1975
30/03/2005,1.1981,1.2015,1.1924
31/03/2005,1.1962,1.2008,1.1944
01/04/2005,1.2038,1.208,1.1885
04/04/2005,1.2088,1.2128,1.2028
05/04/2005,1.2051,1.2146,1.2041
06/04/2005,1.2045,1.2085,1.201
07/04/2005,1.2072,1.2076,1.1974
08/04/2005,1.1983,1.2118,1.1965
11/04/2005,1.1927,1.201,1.1897
12/04/2005,1.1986,1.2049,1.19
13/04/2005,1.2008,1.2075,1.1947
14/04/2005,1.2128,1.2198,1.1996
15/04/2005,1.2016,1.217,1.1987
18/04/2005,1.1879,1.2042,1.185
19/04/2005,1.1798,1.191,1.1793
20/04/2005,1.1789,1.1893,1.1771
21/04/2005,1.1828,1.1858,1.1738
22/04/2005,1.181,1.1855,1.1781
25/04/2005,1.1883,1.191,1.1803
26/04/2005,1.187,1.1913,1.1853
27/04/2005,1.1915,1.1965,1.1857
28/04/2005,1.193,1.1956,1.1883
29/04/2005,1.196,1.1978,1.1837
02/05/2005,1.1974,1.2015,1.1958
03/05/2005,1.1986,1.2018,1.194
04/05/2005,1.1923,1.1985,1.1878
05/05/2005,1.1947,1.198,1.1891
06/05/2005,1.2064,1.2089,1.1936
09/05/2005,1.2062,1.2098,1.202
10/05/2005,1.2015,1.2069,1.1992
11/05/2005,1.2065,1.21,1.196
12/05/2005,1.2151,1.2175,1.2055
13/05/2005,1.2249,1.2253,1.2162
16/05/2005,1.2219,1.2291,1.2212
17/05/2005,1.2255,1.227,1.2197
18/05/2005,1.218,1.227,1.2163
19/05/2005,1.2219,1.2262,1.2143
20/05/2005,1.2341,1.2362,1.221
23/05/2005,1.2312,1.2357,1.2281
24/05/2005,1.229,1.2325,1.2245
25/05/2005,1.227,1.2316,1.2245
26/05/2005,1.236,1.238,1.2262
27/05/2005,1.2304,1.2365,1.23
30/05/2005,1.239,1.2395,1.2315
31/05/2005,1.2485,1.2495,1.2373
01/06/2005,1.2554,1.2599,1.2453
02/06/2005,1.2502,1.2577,1.2476
03/06/2005,1.2539,1.2563,1.2488
06/06/2005,1.2476,1.2538,1.2465
07/06/2005,1.2466,1.2515,1.243
08/06/2005,1.2546,1.2579,1.2411
09/06/2005,1.2554,1.2597,1.252
10/06/2005,1.2683,1.2701,1.2528
13/06/2005,1.2716,1.2786,1.2685
14/06/2005,1.2772,1.2793,1.2672
15/06/2005,1.2707,1.2793,1.2688
16/06/2005,1.2725,1.2772,1.2655
17/06/2005,1.2581,1.2734,1.257
20/06/2005,1.2714,1.2738,1.2613
21/06/2005,1.266,1.2784,1.2652
22/06/2005,1.2715,1.2748,1.2622
23/06/2005,1.2802,1.2814,1.27
24/06/2005,1.2743,1.2842,1.2733
27/06/2005,1.2692,1.2735,1.2658
28/06/2005,1.2795,1.2814,1.2674
29/06/2005,1.2811,1.2878,1.2772
30/06/2005,1.2814,1.2861,1.2783
01/07/2005,1.2963,1.2978,1.2816
04/07/2005,1.3035,1.3042,1.2965
05/07/2005,1.3045,1.3073,1.2996
06/07/2005,1.3033,1.3069,1.2999
07/07/2005,1.2988,1.3049,1.284
08/07/2005,1.3004,1.3075,1.296
11/07/2005,1.2882,1.3006,1.2856
12/07/2005,1.2713,1.289,1.2703
13/07/2005,1.29,1.2916,1.2714
14/07/2005,1.2899,1.293,1.2856
15/07/2005,1.2949,1.298,1.285
18/07/2005,1.2943,1.2987,1.2906
19/07/2005,1.299,1.3082,1.2936
20/07/2005,1.2854,1.3033,1.28
21/07/2005,1.2845,1.2905,1.2752
22/07/2005,1.296,1.2978,1.2825
25/07/2005,1.2954,1.2995,1.2934
26/07/2005,1.2992,1.303,1.2942
27/07/2005,1.2945,1.3062,1.2933
28/07/2005,1.2861,1.3,1.2839
29/07/2005,1.284,1.2923,1.2821
01/08/2005,1.2765,1.2892,1.2718
02/08/2005,1.2765,1.2795,1.2699
03/08/2005,1.261,1.2815,1.2606
04/08/2005,1.258,1.2651,1.2564
05/08/2005,1.2634,1.268,1.2563
08/08/2005,1.26,1.2678,1.2591
09/08/2005,1.2593,1.262,1.2543
10/08/2005,1.2573,1.262,1.2519
11/08/2005,1.2457,1.2572,1.2451
12/08/2005,1.2475,1.254,1.2433
15/08/2005,1.2547,1.2567,1.2421
16/08/2005,1.255,1.2628,1.253
17/08/2005,1.2635,1.2637,1.2548
18/08/2005,1.2708,1.2742,1.2586
19/08/2005,1.274,1.2772,1.2696
22/08/2005,1.2701,1.2752,1.2674
23/08/2005,1.2709,1.2746,1.2682
24/08/2005,1.2654,1.2788,1.2642
25/08/2005,1.255,1.2657,1.2538
26/08/2005,1.2588,1.26,1.252
29/08/2005,1.267,1.2689,1.2503
30/08/2005,1.2694,1.2745,1.2659
31/08/2005,1.253,1.2704,1.2523
01/09/2005,1.2343,1.2558,1.2311
02/09/2005,1.228,1.2368,1.225
05/09/2005,1.2335,1.2344,1.2239
06/09/2005,1.2365,1.2404,1.2317
07/09/2005,1.2426,1.2444,1.2309
08/09/2005,1.2449,1.247,1.2385
09/09/2005,1.2442,1.247,1.2385
12/09/2005,1.2592,1.2597,1.243
13/09/2005,1.2619,1.264,1.2542
14/09/2005,1.2585,1.2613,1.2543
15/09/2005,1.2671,1.2696,1.2574
16/09/2005,1.2687,1.2729,1.2598
19/09/2005,1.2772,1.2815,1.2734
20/09/2005,1.2809,1.2818,1.2745
21/09/2005,1.2718,1.2825,1.268
22/09/2005,1.2795,1.2809,1.266
23/09/2005,1.2916,1.2918,1.2777
26/09/2005,1.2896,1.2965,1.2885
27/09/2005,1.2959,1.2998,1.2883
28/09/2005,1.294,1.2984,1.291
29/09/2005,1.294,1.2978,1.2883
30/09/2005,1.2952,1.298,1.2853
03/10/2005,1.3025,1.3044,1.29
04/10/2005,1.302,1.3038,1.2989
05/10/2005,1.2958,1.3023,1.292
06/10/2005,1.2694,1.2912,1.2672
07/10/2005,1.278,1.283,1.2715
10/10/2005,1.2844,1.2872,1.275
11/10/2005,1.2909,1.292,1.2832
12/10/2005,1.2864,1.295,1.2834
13/10/2005,1.289,1.3018,1.2863
14/10/2005,1.2824,1.2945,1.278
17/10/2005,1.2908,1.2938,1.2797
18/10/2005,1.3001,1.3044,1.2934
19/10/2005,1.296,1.3075,1.2929
20/10/2005,1.2882,1.2988,1.2871
21/10/2005,1.2913,1.2962,1.28
24/10/2005,1.2879,1.2953,1.2835
25/10/2005,1.276,1.2941,1.2745
26/10/2005,1.2826,1.284,1.273
27/10/2005,1.2735,1.2851,1.2697
28/10/2005,1.2803,1.2828,1.2695
31/10/2005,1.2886,1.2927,1.2782
01/11/2005,1.2899,1.2925,1.286
02/11/2005,1.2782,1.289,1.276
03/11/2005,1.2918,1.2936,1.2777
04/11/2005,1.3061,1.3086,1.2865
07/11/2005,1.305,1.3109,1.3035
08/11/2005,1.31,1.3175,1.3059
09/11/2005,1.309,1.3167,1.3085
10/11/2005,1.3147,1.3158,1.3045
11/11/2005,1.3133,1.3162,1.312
14/11/2005,1.3179,1.3212,1.3065
15/11/2005,1.3179,1.3243,1.3156
16/11/2005,1.3235,1.3286,1.3158
17/11/2005,1.3172,1.3285,1.3156
18/11/2005,1.3154,1.3275,1.3134
21/11/2005,1.3197,1.3207,1.308
22/11/2005,1.3107,1.3244,1.3091
23/11/2005,1.3144,1.3185,1.3065
24/11/2005,1.316,1.3169,1.3112
25/11/2005,1.3194,1.321,1.3135
28/11/2005,1.303,1.3237,1.2994
29/11/2005,1.3127,1.3191,1.3044
30/11/2005,1.315,1.3179,1.3118
01/12/2005,1.3175,1.3223,1.3126
02/12/2005,1.3177,1.3232,1.3144
05/12/2005,1.3069,1.3213,1.3036
06/12/2005,1.3052,1.311,1.3037
07/12/2005,1.3132,1.316,1.3041
08/12/2005,1.3004,1.3152,1.2967
09/12/2005,1.3019,1.307,1.2997
12/12/2005,1.2912,1.3064,1.2861
13/12/2005,1.2925,1.2967,1.2866
14/12/2005,1.2815,1.294,1.2775
15/12/2005,1.2895,1.2917,1.2795
16/12/2005,1.2905,1.293,1.2838
19/12/2005,1.2924,1.2953,1.2878
20/12/2005,1.3084,1.3118,1.291
21/12/2005,1.3132,1.3168,1.3031
22/12/2005,1.3114,1.317,1.3077
23/12/2005,1.313,1.316,1.3094
26/12/2005,1.313,1.3153,1.312
27/12/2005,1.3176,1.3178,1.3107
28/12/2005,1.3171,1.3192,1.305
29/12/2005,1.314,1.3182,1.3117
30/12/2005,1.3145,1.3198,1.3096
02/01/2006,1.3145,1.3145,1.3145
03/01/2006,1.2898,1.316,1.289
04/01/2006,1.2754,1.2911,1.2734
05/01/2006,1.2756,1.2829,1.2747
06/01/2006,1.2693,1.2792,1.2674
09/01/2006,1.2757,1.28,1.2692
10/01/2006,1.2796,1.2834,1.2749
11/01/2006,1.2748,1.2845,1.2718
12/01/2006,1.2851,1.2892,1.2724
13/01/2006,1.2762,1.2863,1.2756
16/01/2006,1.2729,1.2807,1.2726
17/01/2006,1.2808,1.2864,1.2763
18/01/2006,1.2803,1.2841,1.2737
19/01/2006,1.2852,1.2892,1.2789
20/01/2006,1.277,1.2888,1.2759
23/01/2006,1.2577,1.281,1.2571
24/01/2006,1.2599,1.2638,1.2559
25/01/2006,1.2644,1.2653,1.2574
26/01/2006,1.2692,1.2714,1.2626
27/01/2006,1.2833,1.2854,1.267
30/01/2006,1.2872,1.2899,1.2812
31/01/2006,1.278,1.2881,1.274
01/02/2006,1.2895,1.2908,1.2776
02/02/2006,1.285,1.2922,1.2837
03/02/2006,1.2944,1.2997,1.2841
06/02/2006,1.3013,1.304,1.2914
07/02/2006,1.298,1.303,1.2954
08/02/2006,1.3016,1.3039,1.2948
09/02/2006,1.3008,1.3035,1.2946
10/02/2006,1.307,1.3089,1.2925
13/02/2006,1.306,1.3105,1.3004
14/02/2006,1.308,1.3139,1.305
15/02/2006,1.3105,1.3121,1.3038
16/02/2006,1.3108,1.3156,1.3095
17/02/2006,1.312,1.3177,1.3082
20/02/2006,1.307,1.3113,1.3062
21/02/2006,1.308,1.3113,1.3075
22/02/2006,1.312,1.3154,1.307
23/02/2006,1.3088,1.3141,1.302
24/02/2006,1.3163,1.3178,1.3075
27/02/2006,1.3221,1.3234,1.316
28/02/2006,1.3119,1.3239,1.309
01/03/2006,1.3127,1.3177,1.3039
02/03/2006,1.2973,1.3138,1.2967
03/03/2006,1.2982,1.3027,1.2953
06/03/2006,1.2979,1.301,1.2893
07/03/2006,1.3129,1.315,1.2979
08/03/2006,1.3081,1.3148,1.3072
09/03/2006,1.3141,1.3152,1.3066
10/03/2006,1.3165,1.323,1.3123
13/03/2006,1.3123,1.3174,1.3116
14/03/2006,1.302,1.313,1.3005
15/03/2006,1.295,1.3035,1.295
16/03/2006,1.2897,1.3001,1.2872
17/03/2006,1.2893,1.2955,1.2875
20/03/2006,1.2906,1.294,1.289
21/03/2006,1.3006,1.304,1.2908
22/03/2006,1.3047,1.3058,1.2991
23/03/2006,1.3166,1.3196,1.3043
24/03/2006,1.3101,1.3194,1.3089
27/03/2006,1.3092,1.3111,1.3063
28/03/2006,1.3091,1.3122,1.2976
29/03/2006,1.3101,1.3127,1.3065
30/03/2006,1.2969,1.3106,1.2958
31/03/2006,1.304,1.3084,1.2958
03/04/2006,1.3043,1.3138,1.3029
04/04/2006,1.289,1.3062,1.2875
05/04/2006,1.2835,1.2915,1.2813
06/04/2006,1.2897,1.293,1.2806
07/04/2006,1.3006,1.3038,1.2886
10/04/2006,1.3019,1.306,1.297
11/04/2006,1.2972,1.3046,1.2967
12/04/2006,1.2988,1.3042,1.2933
13/04/2006,1.2978,1.3019,1.295
14/04/2006,1.2987,1.2993,1.297
17/04/2006,1.2793,1.2969,1.2754
18/04/2006,1.2723,1.2819,1.271
19/04/2006,1.2666,1.2762,1.265
20/04/2006,1.2781,1.2818,1.2666
21/04/2006,1.2755,1.283,1.2727
24/04/2006,1.2663,1.2749,1.2657
25/04/2006,1.267,1.2734,1.264
26/04/2006,1.2701,1.2743,1.2671
27/04/2006,1.2595,1.2751,1.2579
28/04/2006,1.2411,1.2613,1.2383
01/05/2006,1.2407,1.2443,1.2286
02/05/2006,1.2366,1.2449,1.2326
03/05/2006,1.2361,1.2399,1.2295
04/05/2006,1.2261,1.2423,1.2248
05/05/2006,1.2247,1.233,1.2214
08/05/2006,1.2283,1.2298,1.218
09/05/2006,1.2208,1.2322,1.2182
10/05/2006,1.2154,1.2222,1.2128
11/05/2006,1.2136,1.2305,1.2088
12/05/2006,1.199,1.214,1.1964
15/05/2006,1.2096,1.2134,1.1916
16/05/2006,1.2073,1.2168,1.2055
17/05/2006,1.2146,1.2189,1.2005
18/05/2006,1.2056,1.2167,1.2047
19/05/2006,1.2159,1.2243,1.2028
22/05/2006,1.2044,1.2233,1.2017
23/05/2006,1.2059,1.2126,1.2028
24/05/2006,1.2155,1.2205,1.2024
25/05/2006,1.2167,1.2204,1.2147
26/05/2006,1.2265,1.2302,1.2139
29/05/2006,1.2246,1.228,1.2222
30/05/2006,1.2112,1.2253,1.2068
31/05/2006,1.2187,1.2194,1.2071
01/06/2006,1.2216,1.2294,1.2173
02/06/2006,1.2075,1.2229,1.2053
05/06/2006,1.207,1.2077,1.2017
06/06/2006,1.2142,1.218,1.2042
07/06/2006,1.2207,1.2244,1.2141
08/06/2006,1.2328,1.2364,1.2185
09/06/2006,1.2312,1.2368,1.2272
12/06/2006,1.2319,1.2369,1.229
13/06/2006,1.2397,1.2409,1.2304
14/06/2006,1.2314,1.2398,1.2268
15/06/2006,1.2324,1.2343,1.2258
16/06/2006,1.23,1.2346,1.2267
19/06/2006,1.2406,1.2435,1.2308
20/06/2006,1.2386,1.244,1.2345
21/06/2006,1.2333,1.2391,1.2316
22/06/2006,1.2425,1.2447,1.2318
23/06/2006,1.2481,1.253,1.2417
26/06/2006,1.2429,1.2497,1.2407
27/06/2006,1.2427,1.243,1.2399
28/06/2006,1.2462,1.2493,1.2426
29/06/2006,1.2362,1.2503,1.2357
30/06/2006,1.2235,1.2373,1.2231
03/07/2006,1.2235,1.2279,1.2218
04/07/2006,1.2255,1.2259,1.2228
05/07/2006,1.2317,1.2359,1.2203
06/07/2006,1.2285,1.2328,1.2265
07/07/2006,1.2218,1.2297,1.2184
10/07/2006,1.2301,1.2326,1.2222
11/07/2006,1.2256,1.2331,1.2251
12/07/2006,1.2339,1.2373,1.2251
13/07/2006,1.2294,1.2346,1.2275
14/07/2006,1.2366,1.238,1.2285
17/07/2006,1.2476,1.2493,1.2323
18/07/2006,1.2524,1.2557,1.2323
19/07/2006,1.247,1.2597,1.245
20/07/2006,1.2439,1.2489,1.2417
21/07/2006,1.2366,1.2444,1.2358
24/07/2006,1.246,1.2487,1.2356
25/07/2006,1.2523,1.2547,1.2424
26/07/2006,1.2425,1.254,1.2414
27/07/2006,1.2388,1.2419,1.2307
28/07/2006,1.2336,1.2425,1.2311
31/07/2006,1.2302,1.2349,1.2279
01/08/2006,1.2266,1.2369,1.2261
02/08/2006,1.2295,1.2325,1.2256
03/08/2006,1.2305,1.2362,1.2265
04/08/2006,1.222,1.2349,1.2192
07/08/2006,1.2258,1.2271,1.2205
08/08/2006,1.2243,1.2279,1.2203
09/08/2006,1.2265,1.2334,1.2207
10/08/2006,1.2339,1.2386,1.2192
11/08/2006,1.243,1.2437,1.2334
14/08/2006,1.2423,1.2439,1.2375
15/08/2006,1.2373,1.2445,1.234
16/08/2006,1.2301,1.2382,1.226
17/08/2006,1.2326,1.2346,1.2238
18/08/2006,1.2325,1.2382,1.2294
21/08/2006,1.2235,1.2324,1.2183
22/08/2006,1.2349,1.2364,1.224
23/08/2006,1.2344,1.2363,1.2291
24/08/2006,1.2392,1.2398,1.231
25/08/2006,1.2386,1.2425,1.2356
28/08/2006,1.2356,1.2397,1.2324
29/08/2006,1.2289,1.2379,1.2269
30/08/2006,1.2279,1.231,1.2263
31/08/2006,1.23,1.2345,1.2228
01/09/2006,1.2303,1.239,1.2287
04/09/2006,1.2285,1.2308,1.2279
05/09/2006,1.2338,1.2366,1.228
06/09/2006,1.2343,1.2403,1.2324
07/09/2006,1.2426,1.2464,1.2326
08/09/2006,1.2474,1.2508,1.2423
11/09/2006,1.2451,1.2501,1.2394
12/09/2006,1.2503,1.2523,1.24
13/09/2006,1.251,1.2549,1.2482
14/09/2006,1.2524,1.2528,1.2433
15/09/2006,1.2563,1.2624,1.2514
18/09/2006,1.251,1.2586,1.2502
19/09/2006,1.2516,1.2574,1.2483
20/09/2006,1.2496,1.2536,1.2463
21/09/2006,1.2422,1.2538,1.2416
22/09/2006,1.2347,1.2432,1.2321
25/09/2006,1.2369,1.2392,1.229
26/09/2006,1.2423,1.2466,1.2371
27/09/2006,1.2444,1.2475,1.2416
28/09/2006,1.2458,1.249,1.242
29/09/2006,1.2507,1.2569,1.246
02/10/2006,1.243,1.2527,1.2405
03/10/2006,1.2454,1.2467,1.2424
04/10/2006,1.2487,1.2545,1.245
05/10/2006,1.2521,1.2548,1.248
06/10/2006,1.2605,1.2634,1.2494
09/10/2006,1.2618,1.262,1.2592
10/10/2006,1.2704,1.2704,1.26
11/10/2006,1.2727,1.2745,1.2689
12/10/2006,1.2696,1.2734,1.2677
13/10/2006,1.2732,1.2771,1.2667
16/10/2006,1.2706,1.2754,1.2694
17/10/2006,1.2687,1.2711,1.264
18/10/2006,1.2706,1.2742,1.2658
19/10/2006,1.2572,1.2706,1.2549
20/10/2006,1.2585,1.2603,1.2558
23/10/2006,1.2664,1.2689,1.257
24/10/2006,1.2661,1.2705,1.2643
25/10/2006,1.2632,1.268,1.2625
26/10/2006,1.2536,1.2656,1.2523
27/10/2006,1.2486,1.2569,1.2469
30/10/2006,1.2481,1.2509,1.2471
31/10/2006,1.2433,1.2529,1.2414
01/11/2006,1.2445,1.2462,1.2405
02/11/2006,1.2446,1.2478,1.2431
03/11/2006,1.2537,1.2575,1.2446
06/11/2006,1.2557,1.2581,1.2528
07/11/2006,1.2495,1.2557,1.2439
08/11/2006,1.2501,1.2524,1.2452
09/11/2006,1.2429,1.2521,1.2403
